,SQLDATE,news_article_01,news_article_02,news_article_03,news_article_04,news_article_05,news_article_06,news_article_07,news_article_08,news_article_09,news_article_10,news_article_11,news_article_12,news_article_13,news_article_14,news_article_15,news_article_16,news_article_17,news_article_18,news_article_19
3643,2019-09-22,6399.0,5177.0,1250.0,4776.0,661.0,1124.0,1126.0,651.0,2088.0,1125.0,1177.0,1432.0,823.0,50.0,102.0,412.0,10.0,610.0,2031.0
3644,2019-09-23,9609.0,8132.0,2080.0,9758.0,1522.0,2030.0,2138.0,1295.0,3795.0,2219.0,2125.0,2738.0,1230.0,48.0,74.0,539.0,8.0,1088.0,4117.0
3645,2019-09-24,12055.0,10815.0,2650.0,10852.0,1731.0,2129.0,2760.0,1441.0,4778.0,2797.0,2979.0,3151.0,1325.0,26.0,104.0,704.0,17.0,1340.0,4249.0
3646,2019-09-25,12532.0,11039.0,2587.0,11078.0,2058.0,2461.0,2990.0,1445.0,5260.0,2844.0,3041.0,3080.0,1455.0,25.0,238.0,1375.0,41.0,1418.0,3830.0
3647,2019-09-26,11679.0,9932.0,2701.0,9930.0,1595.0,2364.0,3074.0,1568.0,4406.0,2800.0,2428.0,2638.0,1515.0,41.0,74.0,826.0,78.0,1401.0,4152.0
3648,2019-09-27,12369.0,9302.0,2259.0,9080.0,1229.0,2147.0,2494.0,1358.0,4542.0,2615.0,2331.0,2660.0,1620.0,81.0,17.0,677.0,75.0,1445.0,4097.0
3649,2019-09-28,7543.0,5373.0,1345.0,5395.0,668.0,1366.0,1586.0,848.0,2427.0,1539.0,1308.0,1736.0,789.0,40.0,18.0,407.0,190.0,826.0,2701.0
3650,2019-09-29,5885.0,4353.0,1052.0,3714.0,543.0,954.0,1153.0,737.0,2298.0,1098.0,1072.0,1425.0,582.0,20.0,42.0,358.0,48.0,703.0,2606.0
3651,2019-09-30,9251.0,7267.0,1748.0,5869.0,1110.0,1848.0,2071.0,1224.0,3665.0,1919.0,2171.0,2206.0,1177.0,32.0,98.0,476.0,36.0,1220.0,4161.0
3652,2019-10-01,10623.0,9449.0,2116.0,7019.0,1348.0,2148.0,2460.0,1429.0,4193.0,2704.0,2136.0,2877.0,1382.0,24.0,41.0,589.0,49.0,1139.0,5142.0
3653,2019-10-02,11144.0,10025.0,2638.0,7730.0,1413.0,2182.0,3399.0,1565.0,4299.0,2567.0,2179.0,2971.0,1299.0,125.0,62.0,841.0,26.0,1231.0,4893.0
3654,2019-10-03,10818.0,9972.0,2866.0,8067.0,1337.0,2273.0,2987.0,1807.0,4446.0,2333.0,2445.0,2920.0,1362.0,60.0,175.0,776.0,42.0,1270.0,4395.0
3655,2019-10-04,10864.0,9448.0,2423.0,8139.0,1372.0,2020.0,2785.0,1387.0,4100.0,1981.0,2142.0,2808.0,1319.0,42.0,66.0,788.0,19.0,1333.0,4255.0
3656,2019-10-05,6931.0,5854.0,1445.0,4727.0,751.0,1190.0,1269.0,963.0,2740.0,1367.0,1349.0,1620.0,668.0,55.0,48.0,595.0,22.0,827.0,2721.0
3657,2019-10-06,5172.0,4977.0,1212.0,4045.0,705.0,1059.0,1219.0,794.0,2064.0,1211.0,1461.0,1369.0,783.0,22.0,29.0,332.0,35.0,804.0,2611.0
3658,2019-10-07,9630.0,8118.0,2490.0,6382.0,1126.0,2040.0,2062.0,1431.0,3247.0,2720.0,1843.0,2699.0,1450.0,34.0,317.0,749.0,35.0,1477.0,4466.0
3659,2019-10-08,10735.0,9753.0,2696.0,8183.0,1263.0,2088.0,2279.0,1519.0,3753.0,2788.0,3001.0,2790.0,1490.0,52.0,276.0,1780.0,38.0,1376.0,4789.0
3660,2019-10-09,11615.0,10617.0,2983.0,7828.0,1097.0,2088.0,2471.0,1276.0,4071.0,3096.0,3180.0,3191.0,1533.0,43.0,98.0,1479.0,44.0,1702.0,4835.0
3661,2019-10-10,10836.0,9655.0,2968.0,7332.0,1155.0,2142.0,2807.0,1421.0,4319.0,2934.0,2732.0,2987.0,1629.0,58.0,57.0,1228.0,30.0,1470.0,4848.0
3662,2019-10-11,11009.0,10027.0,2914.0,7682.0,1355.0,1903.0,2970.0,1385.0,4369.0,2689.0,2981.0,3111.0,1590.0,126.0,83.0,943.0,46.0,1543.0,5281.0
3663,2019-10-12,6629.0,5928.0,1903.0,4007.0,770.0,1502.0,1545.0,988.0,2438.0,1669.0,1468.0,1756.0,925.0,58.0,47.0,467.0,39.0,792.0,3224.0
3664,2019-10-13,5674.0,4524.0,1206.0,3545.0,631.0,1113.0,1116.0,853.0,1967.0,1220.0,1137.0,1281.0,832.0,73.0,42.0,507.0,18.0,615.0,2967.0
3665,2019-10-14,8211.0,7233.0,2241.0,5754.0,929.0,1685.0,1884.0,1031.0,2817.0,1749.0,2485.0,2267.0,1142.0,37.0,112.0,1031.0,62.0,1047.0,4028.0
3666,2019-10-15,11003.0,8840.0,2605.0,7552.0,1323.0,2132.0,2618.0,1443.0,3902.0,2345.0,2831.0,2689.0,1392.0,6.0,145.0,1090.0,40.0,1419.0,4699.0
3667,2019-10-16,12074.0,11179.0,3201.0,10108.0,1372.0,2207.0,2710.0,1690.0,4536.0,3153.0,3045.0,3156.0,1649.0,51.0,66.0,1057.0,35.0,1563.0,5454.0
3668,2019-10-17,11480.0,9509.0,2989.0,8841.0,1659.0,2166.0,2891.0,1567.0,4076.0,3071.0,3094.0,3437.0,1506.0,39.0,41.0,944.0,52.0,1215.0,4749.0
3669,2019-10-18,11806.0,9335.0,3145.0,7870.0,1397.0,1925.0,2568.0,1414.0,3602.0,2340.0,2961.0,2491.0,1028.0,11.0,45.0,765.0,78.0,1234.0,4076.0
3670,2019-10-19,7347.0,5603.0,1931.0,4344.0,801.0,1370.0,1465.0,800.0,2268.0,1365.0,1485.0,1860.0,786.0,24.0,50.0,484.0,79.0,715.0,2656.0
3671,2019-10-20,5689.0,4111.0,1370.0,3767.0,678.0,1047.0,1115.0,769.0,1733.0,1189.0,1186.0,1458.0,567.0,10.0,26.0,563.0,28.0,454.0,2383.0
3672,2019-10-21,8900.0,7660.0,2200.0,6256.0,1244.0,1928.0,1828.0,1343.0,3368.0,2290.0,2549.0,2264.0,984.0,59.0,123.0,837.0,26.0,1066.0,3871.0
3673,2019-10-22,10763.0,9858.0,2691.0,6921.0,1050.0,2198.0,2371.0,1414.0,3941.0,2752.0,3087.0,3014.0,1300.0,43.0,52.0,850.0,58.0,1274.0,4536.0
3674,2019-10-23,12076.0,10034.0,2890.0,8386.0,1136.0,2109.0,2563.0,1637.0,4223.0,3025.0,3095.0,3308.0,1406.0,54.0,86.0,1264.0,64.0,1113.0,4871.0
3675,2019-10-24,11849.0,9069.0,2354.0,7885.0,1187.0,1891.0,2412.0,1484.0,4026.0,2455.0,2916.0,3284.0,1208.0,17.0,31.0,891.0,63.0,1422.0,4531.0
3676,2019-10-25,10545.0,8513.0,2142.0,6437.0,1042.0,1933.0,2116.0,1494.0,4275.0,2263.0,2472.0,2675.0,1044.0,22.0,67.0,611.0,23.0,1141.0,4140.0
3677,2019-10-26,6610.0,5377.0,1304.0,3971.0,616.0,2375.0,1527.0,693.0,3027.0,1495.0,2308.0,1505.0,612.0,47.0,44.0,792.0,40.0,631.0,2695.0
3678,2019-10-27,7025.0,4349.0,1174.0,3107.0,525.0,1173.0,1504.0,644.0,2169.0,1207.0,1353.0,1136.0,751.0,0.0,72.0,393.0,46.0,710.0,4950.0
3679,2019-10-28,9567.0,7328.0,2191.0,5526.0,906.0,2001.0,2117.0,1116.0,4018.0,2124.0,2312.0,2211.0,1126.0,23.0,107.0,758.0,55.0,1097.0,6236.0
3680,2019-10-29,11211.0,9098.0,2492.0,6837.0,1087.0,2317.0,3049.0,1239.0,4062.0,2547.0,2739.0,3491.0,1331.0,70.0,56.0,792.0,58.0,1343.0,5934.0
3681,2019-10-30,11069.0,9730.0,2191.0,6990.0,1052.0,2281.0,3166.0,1268.0,4460.0,2663.0,2740.0,3432.0,1339.0,36.0,70.0,751.0,32.0,1467.0,5435.0
3682,2019-10-31,11135.0,9161.0,3007.0,6464.0,1543.0,2192.0,2955.0,1292.0,3965.0,3234.0,2491.0,3322.0,1429.0,36.0,150.0,935.0,28.0,1458.0,4867.0
3683,2019-11-01,10305.0,7612.0,2577.0,5726.0,1226.0,2098.0,2220.0,1219.0,3915.0,2832.0,2164.0,2777.0,1526.0,50.0,123.0,757.0,18.0,995.0,5113.0
3684,2019-11-02,7239.0,5454.0,1611.0,4186.0,1102.0,1188.0,1671.0,750.0,2774.0,1430.0,1412.0,1632.0,748.0,8.0,243.0,500.0,47.0,723.0,3481.0
3685,2019-11-03,5839.0,3973.0,1027.0,3384.0,831.0,959.0,1041.0,887.0,1888.0,1138.0,1183.0,1494.0,582.0,20.0,100.0,338.0,20.0,396.0,2408.0
3686,2019-11-04,9324.0,7925.0,2205.0,5961.0,1072.0,1614.0,2068.0,1358.0,3281.0,2319.0,2225.0,2313.0,1148.0,28.0,36.0,865.0,32.0,842.0,3580.0
3687,2019-11-05,11038.0,9786.0,3105.0,7406.0,1497.0,2135.0,2496.0,1359.0,3975.0,2892.0,2425.0,3059.0,1256.0,38.0,115.0,1033.0,20.0,1588.0,4549.0
3688,2019-11-06,11195.0,10166.0,3168.0,7643.0,1253.0,2215.0,2619.0,2102.0,4292.0,3135.0,2447.0,3669.0,1075.0,14.0,66.0,1064.0,68.0,1655.0,4922.0
3689,2019-11-07,11186.0,9493.0,2568.0,7530.0,1165.0,2197.0,2940.0,1623.0,4453.0,2519.0,2560.0,3501.0,1176.0,80.0,48.0,978.0,34.0,1308.0,4365.0
3690,2019-11-08,10267.0,9128.0,2553.0,7176.0,986.0,2131.0,2919.0,1230.0,3760.0,2703.0,2731.0,3453.0,1262.0,52.0,50.0,678.0,21.0,1327.0,4159.0
3691,2019-11-09,6759.0,5053.0,1301.0,4002.0,457.0,1316.0,1432.0,832.0,2470.0,1395.0,1329.0,1848.0,660.0,37.0,32.0,459.0,33.0,866.0,2633.0
3692,2019-11-10,5102.0,3851.0,984.0,2864.0,518.0,1155.0,1244.0,781.0,2181.0,1099.0,945.0,1329.0,499.0,10.0,18.0,365.0,16.0,525.0,2447.0
3693,2019-11-11,8464.0,6578.0,1794.0,5173.0,630.0,1784.0,1959.0,1210.0,3248.0,1799.0,2337.0,2398.0,1068.0,110.0,90.0,569.0,13.0,758.0,3860.0
3694,2019-11-12,10548.0,8423.0,1969.0,7124.0,1028.0,2149.0,2506.0,1313.0,3942.0,2431.0,2847.0,2904.0,1246.0,36.0,94.0,655.0,43.0,888.0,4269.0
3695,2019-11-13,11288.0,8968.0,2350.0,7497.0,1086.0,2385.0,2775.0,1442.0,4934.0,3071.0,2916.0,3070.0,1242.0,34.0,116.0,754.0,41.0,1058.0,3653.0
3696,2019-11-14,11993.0,9535.0,2411.0,8046.0,1243.0,2267.0,2596.0,1882.0,4800.0,2524.0,2747.0,3362.0,1442.0,28.0,93.0,818.0,133.0,1238.0,4632.0
3697,2019-11-15,10885.0,9627.0,2175.0,6999.0,970.0,2008.0,2579.0,1594.0,4286.0,2791.0,2777.0,2857.0,1105.0,25.0,118.0,688.0,55.0,1207.0,4283.0
3698,2019-11-16,7160.0,5842.0,1193.0,4228.0,795.0,1091.0,1877.0,1305.0,2453.0,1623.0,1413.0,1808.0,1040.0,20.0,58.0,384.0,48.0,837.0,3366.0
3699,2019-11-17,5805.0,4382.0,1031.0,3985.0,541.0,1082.0,1302.0,930.0,1882.0,1210.0,1394.0,1417.0,728.0,36.0,261.0,420.0,21.0,384.0,2060.0
3700,2019-11-18,8484.0,7201.0,1858.0,6425.0,980.0,2046.0,2504.0,1314.0,3706.0,2656.0,2574.0,2854.0,1050.0,69.0,236.0,646.0,71.0,1017.0,3497.0
3701,2019-11-19,10802.0,9245.0,2470.0,6881.0,1108.0,2060.0,2863.0,1444.0,4359.0,2487.0,2967.0,3415.0,1533.0,43.0,67.0,731.0,48.0,1315.0,4074.0
3702,2019-11-20,11616.0,9722.0,2241.0,8080.0,1426.0,2441.0,3440.0,1420.0,4349.0,2409.0,2833.0,2851.0,1276.0,32.0,101.0,728.0,69.0,1401.0,4595.0
3703,2019-11-21,11784.0,10062.0,2605.0,9550.0,1385.0,2371.0,2685.0,1458.0,4620.0,2683.0,3082.0,2913.0,1002.0,78.0,63.0,747.0,86.0,1489.0,4616.0
3704,2019-11-22,10265.0,9064.0,2158.0,7659.0,1166.0,2193.0,2593.0,1331.0,3969.0,2632.0,2237.0,2707.0,1580.0,39.0,26.0,594.0,48.0,1277.0,4441.0
3705,2019-11-23,5860.0,5210.0,1339.0,4544.0,632.0,1372.0,1826.0,818.0,2587.0,1716.0,1518.0,1477.0,743.0,30.0,33.0,387.0,41.0,762.0,2662.0
3706,2019-11-24,4513.0,3994.0,1018.0,3353.0,551.0,1026.0,1275.0,720.0,1866.0,1295.0,1194.0,1437.0,456.0,24.0,19.0,317.0,8.0,551.0,2283.0
3707,2019-11-25,7552.0,7052.0,1982.0,5346.0,794.0,1674.0,2438.0,1196.0,3507.0,2540.0,2062.0,2463.0,979.0,39.0,34.0,340.0,79.0,965.0,3270.0
3708,2019-11-26,8804.0,7452.0,2301.0,6607.0,973.0,2047.0,3184.0,1591.0,3833.0,2571.0,2304.0,3106.0,1108.0,67.0,77.0,781.0,58.0,1289.0,4032.0
3709,2019-11-27,9247.0,8247.0,2322.0,6197.0,933.0,1845.0,2899.0,1584.0,3607.0,2275.0,2213.0,2370.0,1157.0,32.0,105.0,743.0,28.0,1163.0,3935.0
3710,2019-11-28,6802.0,4848.0,1481.0,4361.0,944.0,1339.0,2161.0,858.0,2921.0,1444.0,1685.0,1833.0,848.0,4.0,51.0,452.0,19.0,598.0,2386.0
3711,2019-11-29,5790.0,5013.0,1205.0,4057.0,827.0,1297.0,1587.0,838.0,2459.0,1433.0,1362.0,1444.0,873.0,17.0,57.0,455.0,8.0,395.0,2054.0
3712,2019-11-30,4568.0,3880.0,790.0,2865.0,524.0,859.0,1326.0,572.0,1795.0,1219.0,864.0,1122.0,791.0,18.0,50.0,261.0,22.0,467.0,1526.0
3713,2019-12-01,4318.0,4297.0,869.0,2784.0,411.0,813.0,930.0,554.0,1757.0,880.0,873.0,1180.0,552.0,13.0,14.0,302.0,8.0,506.0,1955.0
3714,2019-12-02,7331.0,6209.0,1339.0,5240.0,936.0,1650.0,1936.0,1101.0,3542.0,1935.0,1657.0,2104.0,834.0,24.0,71.0,905.0,53.0,890.0,3438.0
3715,2019-12-03,9881.0,8544.0,2313.0,7442.0,967.0,2000.0,3062.0,1325.0,4618.0,2356.0,2614.0,2744.0,1532.0,41.0,117.0,899.0,39.0,1197.0,3806.0
3716,2019-12-04,10710.0,9466.0,2879.0,7817.0,1445.0,1918.0,2996.0,1319.0,4536.0,2749.0,2820.0,3533.0,1326.0,27.0,73.0,864.0,110.0,1506.0,3990.0
3717,2019-12-05,10001.0,8794.0,2346.0,7409.0,1202.0,2127.0,2745.0,1451.0,4179.0,2472.0,2612.0,2858.0,1069.0,59.0,75.0,796.0,68.0,1482.0,4300.0
3718,2019-12-06,9380.0,8645.0,2052.0,6923.0,1102.0,1853.0,2401.0,1135.0,3960.0,2397.0,2411.0,2332.0,1123.0,30.0,79.0,706.0,55.0,1722.0,4782.0
3719,2019-12-07,6509.0,5628.0,1278.0,4097.0,900.0,1237.0,1765.0,806.0,2851.0,1599.0,1764.0,1837.0,725.0,26.0,50.0,534.0,24.0,1124.0,3205.0
3720,2019-12-08,5307.0,4209.0,943.0,3288.0,903.0,888.0,1728.0,648.0,2094.0,1224.0,1047.0,1716.0,653.0,28.0,26.0,241.0,27.0,682.0,2236.0
3721,2019-12-09,8423.0,7172.0,1815.0,5671.0,1106.0,1704.0,2321.0,1496.0,3557.0,1909.0,1825.0,2397.0,1134.0,32.0,55.0,471.0,50.0,1375.0,3473.0
3722,2019-12-10,10413.0,8939.0,2857.0,8295.0,1348.0,2196.0,2579.0,1158.0,4216.0,2791.0,2479.0,2818.0,1139.0,56.0,55.0,950.0,18.0,1875.0,4143.0
3723,2019-12-11,10593.0,9586.0,2870.0,7944.0,1305.0,2122.0,2319.0,1444.0,4374.0,2640.0,2506.0,2913.0,1597.0,69.0,74.0,1143.0,72.0,1466.0,5053.0
3724,2019-12-12,10209.0,9777.0,2894.0,7478.0,1356.0,2144.0,2504.0,1500.0,4356.0,2604.0,2961.0,2782.0,1417.0,43.0,60.0,831.0,63.0,1491.0,4072.0
3725,2019-12-13,9861.0,8173.0,2725.0,6673.0,1001.0,2003.0,2301.0,1520.0,3796.0,2768.0,2785.0,2571.0,1175.0,24.0,54.0,859.0,29.0,1342.0,4124.0
3726,2019-12-14,6076.0,5234.0,1362.0,4049.0,493.0,1208.0,1470.0,955.0,2218.0,1655.0,1480.0,1658.0,860.0,7.0,65.0,662.0,38.0,779.0,2854.0
3727,2019-12-15,4979.0,3937.0,1238.0,3479.0,758.0,923.0,1204.0,638.0,2175.0,1441.0,1065.0,1448.0,737.0,14.0,4.0,344.0,11.0,413.0,2358.0
3728,2019-12-16,7671.0,7059.0,2084.0,5445.0,993.0,1558.0,1766.0,1366.0,3434.0,2181.0,1928.0,2294.0,1099.0,47.0,28.0,773.0,63.0,862.0,3715.0
3729,2019-12-17,9891.0,8756.0,2366.0,6213.0,1306.0,2191.0,2093.0,1671.0,4164.0,2979.0,2158.0,3061.0,1484.0,69.0,32.0,1200.0,45.0,1227.0,4312.0
3730,2019-12-18,10102.0,9179.0,2699.0,7079.0,1183.0,1869.0,2464.0,1751.0,3708.0,3666.0,2699.0,2867.0,1323.0,46.0,73.0,1076.0,63.0,1268.0,4300.0
3731,2019-12-19,10080.0,8460.0,2731.0,7029.0,1188.0,1686.0,2913.0,1456.0,3725.0,3583.0,2993.0,3139.0,1244.0,21.0,39.0,1150.0,44.0,1160.0,4236.0
3732,2019-12-20,9772.0,8729.0,2411.0,7796.0,1189.0,2009.0,2614.0,1531.0,3567.0,2807.0,2997.0,2678.0,1125.0,64.0,16.0,1004.0,70.0,1257.0,4281.0
3733,2019-12-21,6410.0,5745.0,1443.0,4161.0,681.0,1205.0,1619.0,1173.0,2384.0,1489.0,1634.0,1752.0,743.0,43.0,24.0,696.0,73.0,843.0,3392.0
3734,2019-12-22,4684.0,3947.0,1044.0,3461.0,613.0,949.0,1294.0,1080.0,1833.0,1104.0,1235.0,1405.0,623.0,0.0,5.0,449.0,16.0,551.0,2617.0
3735,2019-12-23,7047.0,5928.0,1627.0,4102.0,847.0,1787.0,1810.0,1006.0,2901.0,1855.0,1838.0,1816.0,995.0,15.0,58.0,797.0,63.0,764.0,3144.0
3736,2019-12-24,6751.0,5790.0,1634.0,3276.0,892.0,1424.0,1884.0,1002.0,2650.0,1503.0,1456.0,1705.0,879.0,20.0,32.0,495.0,16.0,637.0,2920.0
3737,2019-12-25,4077.0,3207.0,1037.0,2432.0,461.0,648.0,1307.0,660.0,1705.0,847.0,1056.0,1087.0,646.0,4.0,30.0,368.0,16.0,558.0,1835.0
3738,2019-12-26,5520.0,4469.0,1233.0,3296.0,636.0,1263.0,1453.0,732.0,2409.0,1757.0,1629.0,1499.0,831.0,36.0,18.0,388.0,28.0,846.0,2407.0
3739,2019-12-27,6533.0,5086.0,1485.0,3249.0,724.0,1208.0,1825.0,937.0,3081.0,1403.0,1233.0,1682.0,826.0,35.0,77.0,367.0,44.0,1237.0,3330.0
3740,2019-12-28,4657.0,3475.0,1009.0,2368.0,570.0,951.0,1063.0,675.0,2150.0,1070.0,931.0,1239.0,592.0,17.0,28.0,265.0,58.0,568.0,2549.0
3741,2019-12-29,4147.0,3724.0,916.0,2521.0,507.0,866.0,1134.0,578.0,1944.0,906.0,936.0,1100.0,934.0,0.0,35.0,254.0,30.0,514.0,3134.0
3742,2019-12-30,7032.0,5446.0,1543.0,3738.0,830.0,1418.0,1559.0,962.0,2509.0,1410.0,1987.0,1780.0,1278.0,22.0,56.0,506.0,22.0,1130.0,5490.0
3743,2019-12-31,7361.0,5956.0,1939.0,4496.0,730.0,1712.0,1638.0,1217.0,2664.0,1664.0,2246.0,2091.0,1355.0,26.0,38.0,689.0,52.0,1557.0,5425.0
3744,2020-01-01,200.0,150.0,26.0,135.0,0.0,16.0,12.0,27.0,38.0,22.0,6.0,14.0,17.0,0.0,0.0,52.0,0.0,22.0,689.0
3745,2020-01-02,220.0,107.0,39.0,166.0,12.0,6.0,4.0,37.0,130.0,11.0,3.0,2.0,13.0,0.0,0.0,6.0,0.0,0.0,377.0
3746,2020-01-03,158.0,186.0,116.0,274.0,10.0,6.0,12.0,16.0,24.0,22.0,8.0,20.0,25.0,0.0,0.0,2.0,0.0,4.0,414.0
3747,2020-01-04,168.0,136.0,100.0,144.0,10.0,11.0,10.0,4.0,29.0,16.0,23.0,28.0,35.0,0.0,10.0,6.0,0.0,60.0,288.0
3748,2020-01-05,2978.0,2185.0,596.0,1946.0,287.0,614.0,548.0,264.0,1130.0,734.0,939.0,811.0,643.0,24.0,27.0,265.0,28.0,601.0,3923.0
3749,2020-01-06,8825.0,7643.0,2151.0,5959.0,1094.0,1821.0,1950.0,1115.0,3015.0,2570.0,2586.0,2420.0,1839.0,54.0,113.0,581.0,16.0,1657.0,7991.0
3750,2020-01-07,11105.0,9616.0,2971.0,8130.0,1245.0,2178.0,2370.0,1436.0,3471.0,2747.0,2679.0,3351.0,1935.0,33.0,203.0,701.0,45.0,2189.0,7824.0
3751,2020-01-08,12253.0,10318.0,2867.0,8033.0,1051.0,2651.0,2479.0,1819.0,4209.0,2855.0,2826.0,3444.0,2674.0,13.0,186.0,898.0,31.0,2430.0,9591.0
3752,2020-01-09,11384.0,10184.0,2918.0,7520.0,1107.0,2640.0,2803.0,1423.0,4307.0,2732.0,2609.0,3369.0,1859.0,26.0,105.0,1048.0,27.0,2189.0,7616.0
3753,2020-01-10,11099.0,10060.0,2361.0,7304.0,1113.0,2173.0,2388.0,1346.0,4126.0,2596.0,2862.0,3359.0,1369.0,51.0,49.0,968.0,32.0,1666.0,6987.0
3754,2020-01-11,6843.0,5567.0,1392.0,4649.0,673.0,1584.0,1921.0,1019.0,2523.0,1731.0,1566.0,2433.0,1273.0,53.0,92.0,525.0,49.0,1088.0,4932.0
3755,2020-01-12,5175.0,4421.0,1258.0,3078.0,423.0,1248.0,1301.0,648.0,1562.0,1286.0,1452.0,1477.0,1078.0,14.0,58.0,553.0,22.0,759.0,3472.0
3756,2020-01-13,8340.0,7422.0,2290.0,5827.0,915.0,2064.0,2236.0,1207.0,3010.0,2516.0,2094.0,2394.0,1355.0,39.0,74.0,899.0,12.0,1097.0,4868.0
3757,2020-01-14,10741.0,9603.0,2379.0,7053.0,1094.0,2149.0,2494.0,1183.0,3732.0,2956.0,2612.0,2977.0,1472.0,72.0,49.0,786.0,46.0,1098.0,5560.0
3758,2020-01-15,11077.0,9886.0,2837.0,8529.0,1257.0,2052.0,2503.0,1572.0,3625.0,2982.0,2872.0,3250.0,1473.0,6.0,47.0,815.0,34.0,1222.0,5180.0
3759,2020-01-16,10543.0,10141.0,3230.0,7754.0,1321.0,2451.0,2491.0,1445.0,4426.0,2713.0,2690.0,3024.0,1323.0,36.0,42.0,981.0,32.0,1242.0,4904.0
3760,2020-01-17,10157.0,9592.0,2582.0,7055.0,1081.0,2189.0,2820.0,1255.0,4353.0,2442.0,2371.0,2535.0,1333.0,28.0,24.0,682.0,154.0,1502.0,4643.0
3761,2020-01-18,6751.0,6440.0,1644.0,4038.0,729.0,1396.0,1840.0,967.0,2024.0,1688.0,1284.0,1898.0,540.0,49.0,54.0,556.0,43.0,854.0,3217.0
3762,2020-01-19,5458.0,4149.0,1195.0,3611.0,605.0,1122.0,1368.0,816.0,1694.0,1294.0,1080.0,1273.0,550.0,41.0,14.0,364.0,16.0,589.0,2790.0
3763,2020-01-20,6933.0,6398.0,1638.0,5226.0,866.0,1433.0,1932.0,1158.0,2426.0,1689.0,1877.0,1920.0,732.0,41.0,58.0,604.0,27.0,951.0,3798.0
3764,2020-01-21,9976.0,8607.0,2226.0,6631.0,968.0,1663.0,2734.0,1221.0,3495.0,2090.0,2156.0,2711.0,1204.0,58.0,68.0,846.0,8.0,1075.0,4315.0
3765,2020-01-22,11356.0,10654.0,2771.0,8117.0,1133.0,2263.0,2850.0,1592.0,4142.0,3096.0,2559.0,3557.0,1564.0,28.0,44.0,974.0,49.0,1343.0,4625.0
3766,2020-01-23,11494.0,10329.0,2398.0,7797.0,1345.0,2385.0,2796.0,1409.0,4564.0,2807.0,2313.0,3431.0,1501.0,64.0,58.0,940.0,30.0,1559.0,4649.0
3767,2020-01-24,10544.0,9962.0,2113.0,7421.0,963.0,2032.0,2722.0,1364.0,4530.0,2934.0,2115.0,3140.0,1390.0,22.0,109.0,915.0,17.0,1532.0,4930.0
3768,2020-01-25,7487.0,6577.0,1418.0,4186.0,751.0,1455.0,1477.0,1047.0,3111.0,1631.0,1427.0,2002.0,847.0,83.0,32.0,911.0,20.0,790.0,3099.0
3769,2020-01-26,5286.0,4451.0,956.0,3586.0,829.0,1030.0,1172.0,545.0,2015.0,1273.0,1276.0,1458.0,615.0,24.0,92.0,1013.0,16.0,413.0,2276.0
3770,2020-01-27,8616.0,7382.0,1947.0,5859.0,847.0,1823.0,2024.0,1039.0,3741.0,1850.0,1856.0,2352.0,1313.0,34.0,90.0,1312.0,60.0,832.0,3492.0
3771,2020-01-28,11146.0,10820.0,2873.0,7419.0,1178.0,2251.0,2259.0,1395.0,4129.0,2672.0,2332.0,2917.0,1608.0,2.0,52.0,1659.0,46.0,1277.0,3902.0
3772,2020-01-29,11722.0,10808.0,2715.0,7469.0,1251.0,2312.0,2428.0,1584.0,4139.0,2915.0,2865.0,2949.0,1462.0,21.0,53.0,3236.0,39.0,1196.0,4039.0
3773,2020-01-30,11139.0,10051.0,2823.0,6909.0,1047.0,2185.0,2694.0,1377.0,4764.0,2642.0,2165.0,2858.0,1306.0,0.0,44.0,2538.0,30.0,1215.0,3914.0
3774,2020-01-31,10548.0,10201.0,2834.0,7167.0,1158.0,2129.0,2652.0,1509.0,4531.0,2857.0,2010.0,2841.0,1800.0,27.0,33.0,4029.0,12.0,1337.0,3961.0
3775,2020-02-01,6800.0,6209.0,1494.0,4767.0,640.0,1414.0,1444.0,838.0,2510.0,2438.0,1672.0,2513.0,1210.0,0.0,61.0,2726.0,62.0,789.0,2632.0
3776,2020-02-02,5078.0,5142.0,1026.0,3386.0,623.0,939.0,1205.0,582.0,1864.0,1323.0,1098.0,1291.0,742.0,26.0,23.0,2162.0,33.0,446.0,2175.0
3777,2020-02-03,8100.0,7535.0,1940.0,5619.0,862.0,1721.0,2016.0,1054.0,2786.0,2265.0,1702.0,2056.0,1043.0,10.0,60.0,1861.0,29.0,862.0,3327.0
3778,2020-02-04,11186.0,9526.0,2536.0,6314.0,1278.0,2140.0,2654.0,1416.0,3924.0,3040.0,2555.0,2566.0,1180.0,15.0,36.0,1553.0,30.0,1455.0,3858.0
3779,2020-02-05,12680.0,10370.0,2424.0,6873.0,1649.0,2020.0,2940.0,1671.0,4483.0,3958.0,2781.0,2982.0,1798.0,36.0,79.0,2384.0,75.0,1397.0,4955.0
3780,2020-02-06,10835.0,10272.0,2129.0,7555.0,1115.0,2376.0,2735.0,1666.0,4221.0,3287.0,2712.0,2636.0,1981.0,56.0,59.0,1734.0,71.0,1359.0,4758.0
3781,2020-02-07,10338.0,9630.0,2199.0,7096.0,1069.0,2101.0,2375.0,1569.0,3936.0,3028.0,2492.0,2657.0,1717.0,39.0,43.0,1514.0,38.0,1400.0,4653.0
3782,2020-02-08,7584.0,6485.0,1576.0,5560.0,666.0,1194.0,1890.0,755.0,2800.0,2193.0,1662.0,1716.0,1090.0,0.0,44.0,1204.0,34.0,778.0,3383.0
